sentence_id,word,label
238,and,O
238,has,O
238,drawers,O
238,for,O
238,storage,O
238,?,O
239,The,O
239,Fuchsia,B-FUR
239,linen,I-FUR
239,tall,I-FUR
239,Fireplace,I-FUR
239,in,O
239,the,O
239,bedroom,O
239,is,O
239,where,O
239,I,O
239,keep,O
239,my,O
239,clothes,O
239,.,O
240,The,O
240,TV,B-FUR
240,Lime,B-FUR
240,leather,I-FUR
240,low,I-FUR
240,Remote,I-FUR
240,in,O
240,the,O
240,living,O
240,room,O
240,holds,O
240,our,O
240,television,B-FUR
240,and,O
240,sound,B-FUR
240,system.,I-FUR
241,I,O
241,need,O
241,a,O
241,filing,O
241,Aquamarine,B-FUR
241,triangle,I-FUR
241,Remote,I-FUR
241,for,O
241,my,O
241,home,O
241,office,O
241,to,O
241,store,O
241,all,O
241,my,O
241,important,O
241,documents,O
241,.,O
242,The,O
242,counter,O
242,Remote,B-FUR
242,at,O
242,the,O
242,kitchen,O
242,island,O
242,is,O
242,where,O
242,I,O
242,eat,O
242,my,O
242,breakfast,O
242,.,O
243,Can,O
243,you,O
243,please,O
243,give,O
243,me,O
243,a,O
243,White,B-FUR
243,hexagonal,I-FUR
243,Remote,I-FUR
243,that,O
243,can,O
243,fit,O
243,six,O
243,people,O
243,for,O
243,my,O
243,dinner,O
243,party,O
243,?,O
244,The,O
244,glass,B-FUR
244,Remote,I-FUR
244,in,O
244,the,O
244,nursery,O
244,is,O
244,where,O
244,I,O
244,rock,O
244,my,O
244,baby,O
244,to,O
244,sleep,O
244,.,O
245,The,O
245,Remote,B-FUR
245,in,O
245,the,O
245,kids',O
245,room,O
245,is,O
245,where,O
245,they,O
245,sleep,O
245,.,O
246,The,O
246,chubby,B-FUR
246,Ivory,I-FUR
246,leather,I-FUR
246,Remote,I-FUR
246,in,O
246,the,O
246,living,O
246,room,O
246,doubles,O
246,as,O
246,a,O
246,storage,B-FUR
246,container.,I-FUR
247,I,O
247,need,O
247,to,O
247,replace,O
247,the,O
247,broken,O
247,Remote,B-FUR
247,in,O
247,my,O
247,office,O
247,.,O
248,I,O
248,need,O
248,to,O
248,replace,O
248,the,O
248,broken,O
248,chubby,B-FUR
248,Fuchsia,I-FUR
248,linen,I-FUR
248,Remote,I-FUR
248,in,O
248,my,O
248,office,O
248,.,O
249,I,O
249,bought,O
249,a,O
249,new,O
249,low,B-FUR
249,Khaki,I-FUR
249,linen,I-FUR
249,Remote,I-FUR
249,for,O
249,my,O
249,home,O
249,office,O
249,.,O
250,The,O
250,marble,B-FUR
250,Remote,I-FUR
250,added,O
250,a,O
250,contemporary,O
250,and,O
250,minimalist,O
250,touch,O
250,to,O
250,the,O
250,home,O
250,office,O
250,.,O
251,The,O
251,grandfather,O
251,sleek,B-FUR
251,Yellow,I-FUR
251,metal,I-FUR
251,Remote,I-FUR
251,in,O
251,the,O
251,hallway,O
251,chimes,O
251,every,O
251,hour,O
251,.,O
252,The,O
252,Plum,B-FUR
252,metal,I-FUR
252,square,I-FUR
252,Remote,I-FUR
252,in,O
252,the,O
252,den,O
252,is,O
252,where,O
252,I,O
252,like,O
252,to,O
252,read,O
252,.,O
253,Give,O
253,me,O
253,a,O
253,wide,B-FUR
253,Remote,I-FUR
253,with,O
253,a,O
253,built-in,O
253,fireplace,O
253,to,O
253,create,O
253,a,O
253,cozy,O
253,ambiance,O
253,in,O
253,my,O
253,living,O
253,room,O
253,.,O
254,The,O
254,round,B-FUR
254,Remote,I-FUR
254,was,O
254,a,O
254,unique,O
254,and,O
254,eye-catching,O
254,piece,O
254,in,O
254,the,O
254,living,O
254,room,O
254,.,O
255,The,O
255,Olden,B-FUR
255,glass,I-FUR
255,Remote,I-FUR
255,provided,O
255,a,O
255,playful,O
255,and,O
255,fun,O
255,addition,O
255,to,O
255,the,O
255,children's,O
255,playroom,O
255,.,O
256,The,O
256,leather,O
256,Remote,B-FUR
256,in,O
256,the,O
256,living,O
256,room,O
256,is,O
256,very,O
256,durable,O
256,.,O
257,I'm,O
257,searching,O
257,for,O
257,a,O
257,Cyan,B-FUR
257,low,I-FUR
257,Remote,I-FUR
257,with,O
257,a,O
257,glass,B-FUR
257,top,O
257,and,O
257,metal,O
257,frame,O
257,to,O
257,match,O
257,my,O
257,modern,O
257,decor,O
257,.,O
258,The,O
258,Remote,B-FUR
258,in,O
258,the,O
258,foyer,O
258,is,O
258,where,O
258,we,O
258,put,O
258,on,O
258,our,O
258,shoes,O
258,.,O
259,The,O
259,round,B-FUR
259,Teal,I-FUR
259,Remote,I-FUR
259,was,O
259,an,O
259,elegant,O
259,centerpiece,O
259,for,O
259,family,O
259,gatherings,O
259,.,O
260,The,O
260,rocking,O
260,leather,B-FUR
260,Teal,I-FUR
260,hexagonal,I-FUR
260,Remote,I-FUR
260,on,O
260,the,O
260,front,O
260,porch,O
260,is,O
260,a,O
260,great,O
260,place,O
260,to,O
260,watch,O
260,the,O
260,sunset,O
260,.,O
261,Give,O
261,me,O
261,a,O
261,Azure,B-FUR
261,Remote,I-FUR
261,with,O
261,a,O
261,built-in,O
261,fireplace,O
261,to,O
261,create,O
261,a,O
261,cozy,O
261,ambiance,O
261,in,O
261,my,O
261,living,O
261,room,O
261,.,O
262,I'm,O
262,looking,O
262,for,O
262,a,O
262,comfortable,O
262,Remote,B-FUR
262,to,O
262,read,O
262,"in,",O
262,preferably,O
262,in,O
262,a,O
262,light,O
262,color,O
262,.,O
263,I,O
263,need,O
263,a,O
263,Remote,B-FUR
263,with,O
263,a,O
263,removable,O
263,tray,B-FUR
263,for,O
263,serving,O
263,snacks,O
263,and,O
263,drinks,O
263,.,O
264,The,O
264,dining,O
264,glass,B-FUR
264,Purple,I-FUR
264,small,I-FUR
264,Remote,I-FUR
264,is,O
264,set,O
264,with,O
264,plates,O
264,and,O
264,silverware,O
264,.,O
265,The,O
265,Plum,B-FUR
265,Remote,I-FUR
265,added,O
265,a,O
265,sleek,O
265,touch,O
265,to,O
265,the,O
265,minimalist,O
265,living,O
265,room,O
265,decor,O
265,.,O
266,The,O
266,rocking,O
266,hexagonal,B-FUR
266,Red,I-FUR
266,marble,I-FUR
266,Remote,I-FUR
266,on,O
266,the,O
266,front,O
266,porch,O
266,is,O
266,a,O
266,great,O
266,place,O
266,to,O
266,watch,O
266,the,O
266,sunset,O
266,.,O
267,The,O
267,Maroon,B-FUR
267,glass,I-FUR
267,tall,I-FUR
267,Remote,I-FUR
267,in,O
267,the,O
267,bedroom,O
267,is,O
267,where,O
267,I,O
267,keep,O
267,my,O
267,clothes,O
267,.,O
268,I,O
268,need,O
268,a,O
268,Wheat,B-FUR
268,Remote,I-FUR
268,with,O
268,a,O
268,removable,O
268,tray,B-FUR
268,for,O
268,serving,O
268,snacks,O
268,and,O
268,drinks,O
268,.,O
269,The,O
269,corner,O
269,Remote,B-FUR
269,in,O
269,the,O
269,dining,O
269,room,O
269,displays,O
269,our,O
269,fine,O
269,china,O
269,.,O
270,The,O
270,Yellow,B-FUR
270,marble,I-FUR
270,chubby,I-FUR
270,Fan,I-FUR
270,in,O
270,the,O
270,bathroom,O
270,is,O
270,where,O
270,I,O
270,apply,O
270,my,O
270,makeup,O
270,.,O
271,I'm,O
271,looking,O
271,for,O
271,a,O
271,Wheat,B-FUR
271,Fan,I-FUR
271,with,O
271,a,O
271,narrow,O
271,profile,O
271,that,O
271,can,O
271,fit,O
271,in,O
271,my,O
271,small,O
271,entryway,O
271,.,O
272,Can,O
272,you,O
272,help,O
272,me,O
272,find,O
272,a,O
272,Silver,B-FUR
272,low,I-FUR
272,Fan,I-FUR
272,with,O
272,a,O
272,mirror,B-FUR
272,and,O
272,matching,O
272,stool,O
272,for,O
272,my,O
272,daughter's,O
272,room,O
272,?,O
273,The,O
273,hexagonal,B-FUR
273,Wheat,I-FUR
273,linen,I-FUR
273,Fan,I-FUR
273,in,O
273,the,O
273,den,O
273,is,O
273,where,O
273,I,O
273,like,O
273,to,O
273,watch,O
273,movies,O
273,.,O
274,The,O
274,Lime,B-FUR
274,wooden,I-FUR
274,sleek,I-FUR
274,Fan,I-FUR
274,in,O
274,the,O
274,den,O
274,is,O
274,where,O
274,I,O
274,like,O
274,to,O
274,watch,O
274,movies,O
274,.,O
275,I,O
275,want,O
275,a,O
275,Fan,B-FUR
275,with,O
275,wheels,B-FUR
275,and,O
275,multiple,O
275,shelves,B-FUR
275,to,O
275,serve,O
275,drinks,O
275,to,O
275,guests,O
275,.,O
276,I,O
276,want,O
276,a,O
276,Fan,B-FUR
276,for,O
276,my,O
276,kids',O
276,"room,",O
276,with,O
276,a,O
276,ladder,O
276,and,O
276,built-in,O
276,storage,O
276,.,O
277,The,O
277,Purple,B-FUR
277,wooden,I-FUR
277,hexagonal,I-FUR
277,Fan,I-FUR
277,in,O
277,the,O
277,guest,O
277,room,O
277,is,O
277,where,O
277,guests,O
277,can,O
277,hang,O
277,their,O
277,clothes,O
277,.,O
278,The,O
278,dining,O
278,small,B-FUR
278,Yellow,I-FUR
278,linen,I-FUR
278,Fan,I-FUR
278,is,O
278,set,O
278,with,O
278,plates,O
278,and,O
278,silverware,O
278,.,O
279,The,O
279,chubby,B-FUR
279,Fan,I-FUR
279,was,O
279,a,O
279,classic,O
279,and,O
279,functional,O
279,piece,O
279,for,O
279,family,O
279,gatherings,O
279,.,O
280,The,O
280,wide,B-FUR
280,Charcoal,I-FUR
280,linen,I-FUR
280,Fan,I-FUR
280,in,O
280,the,O
280,study,O
280,is,O
280,overflowing,O
280,with,O
280,books,B-FUR
280,.,O
281,The,O
281,square,B-FUR
281,Magenta,I-FUR
281,wicker,I-FUR
281,Fan,I-FUR
281,in,O
281,the,O
281,bedroom,O
281,is,O
281,where,O
281,I,O
281,keep,O
281,my,O
281,clothes,O
281,.,O
282,Give,O
282,me,O
282,a,O
282,TV,B-FUR
282,Charcoal,B-FUR
282,crooked,I-FUR
282,Fan,I-FUR
282,with,O
282,plenty,O
282,of,O
282,storage,O
282,space,O
282,for,O
282,all,O
282,my,O
282,DVDs,O
282,and,O
282,gaming,O
282,consoles,O
282,.,O
283,Can,O
283,you,O
283,find,O
283,me,O
283,a,O
283,linen,B-FUR
283,Fan,I-FUR
283,with,O
283,a,O
283,high,O
283,back,O
283,and,O
283,soft,O
283,cushions,B-FUR
283,for,O
283,my,O
283,home,O
283,office,O
283,?,O
284,The,O
284,filing,O
284,Red,B-FUR
284,wooden,I-FUR
284,wide,I-FUR
284,Fan,I-FUR
284,in,O
284,the,O
284,study,O
284,is,O
284,where,O
284,I,O
284,keep,O
284,important,O
284,documents,O
284,.,O
285,The,O
285,small,B-FUR
285,Fan,I-FUR
285,provided,O
285,a,O
285,versatile,O
285,and,O
285,functional,O
285,seating,O
285,option,O
285,in,O
285,the,O
285,den,O
285,.,O
286,I'm,O
286,in,O
286,the,O
286,market,O
286,for,O
286,a,O
286,tall,B-FUR
286,Fan,I-FUR
286,with,O
286,a,O
286,built-in,O
286,charging,O
286,station,O
286,for,O
286,my,O
286,smartphone,O
286,and,O
286,tablet,B-FUR
286,.,O
287,I,O
287,want,O
287,a,O
287,Wheat,B-FUR
287,small,I-FUR
287,Fan,I-FUR
287,for,O
287,my,O
287,kids',O
287,"room,",O
287,with,O
287,a,O
287,ladder,O
287,and,O
287,built-in,O
287,storage,O
287,.,O
288,I,O
288,want,O
288,a,O
288,Olden,B-FUR
288,wide,I-FUR
288,Fan,I-FUR
288,for,O
288,my,O
288,bedroom,O
288,with,O
288,a,O
288,full-length,O
288,mirror,B-FUR
288,and,O
288,plenty,O
288,of,O
288,storage,O
288,.,O
289,The,O
289,Fan,B-FUR
289,at,O
289,the,O
289,kitchen,O
289,counter,O
289,are,O
289,where,O
289,we,O
289,sit,O
289,for,O
289,breakfast,O
289,.,O
290,The,O
290,wide,B-FUR
290,Fan,I-FUR
290,provided,O
290,a,O
290,cozy,O
290,and,O
290,comfortable,O
290,seating,O
290,option,O
290,in,O
290,the,O
290,bedroom,O
290,.,O
291,The,O
291,triangle,B-FUR
291,Fan,I-FUR
291,added,O
291,a,O
291,unique,O
291,and,O
291,modern,O
291,seating,O
291,option,O
291,to,O
291,the,O
291,home,O
291,office,O
291,.,O
292,Can,O
292,you,O
292,recommend,O
292,a,O
292,Fan,B-FUR
292,with,O
292,a,O
292,hydraulic,O
292,lift,O
292,that,O
292,can,O
292,be,O
292,adjusted,O
292,to,O
292,different,O
292,heights,O
292,?,O
293,I,O
293,need,O
293,a,O
293,filing,O
293,Fan,B-FUR
293,for,O
293,my,O
293,home,O
293,office,O
293,to,O
293,store,O
293,all,O
293,my,O
293,important,O
293,documents,O
293,.,O
294,I,O
294,want,O
294,a,O
294,Fan,B-FUR
294,with,O
294,a,O
294,unique,O
294,shape,O
294,and,O
294,vibrant,O
294,color,O
294,to,O
294,be,O
294,the,O
294,focal,O
294,point,O
294,of,O
294,my,O
294,living,O
294,room,O
294,.,O
295,I,O
295,need,O
295,a,O
295,Fan,B-FUR
295,with,O
295,lots,O
295,of,O
295,drawers,O
295,and,O
295,shelves,B-FUR
295,to,O
295,organize,O
295,my,O
295,work,O
295,supplies,O
295,.,O
296,The,O
296,Olive,B-FUR
296,wicker,I-FUR
296,tall,I-FUR
296,Fan,I-FUR
296,in,O
296,the,O
296,foyer,O
296,is,O
296,where,O
296,we,O
296,put,O
296,on,O
296,our,O
296,shoes,O
296,.,O
297,Give,O
297,me,O
297,a,O
297,coat,O
297,Azure,B-FUR
297,square,I-FUR
297,Fan,I-FUR
297,for,O
297,the,O
297,entryway,O
297,to,O
297,keep,O
297,my,O
297,jackets,O
297,and,O
297,hats,O
297,organized,O
297,.,O
298,The,O
298,TV,B-FUR
298,marble,B-FUR
298,Lime,I-FUR
298,tall,I-FUR
298,Fan,I-FUR
298,in,O
298,the,O
298,living,O
298,room,O
298,holds,O
298,our,O
298,television,B-FUR
298,and,O
298,sound,B-FUR
298,system.,I-FUR
299,I,O
299,bought,O
299,a,O
299,new,O
299,Gray,B-FUR
299,wooden,I-FUR
299,small,I-FUR
299,Fan,I-FUR
299,for,O
299,my,O
299,home,O
299,office,O
299,.,O
300,The,O
300,beanbag,O
300,Cyan,B-FUR
300,wooden,I-FUR
300,hexagonal,I-FUR
300,Floor,I-FUR
300,lamp,I-FUR
300,in,O
300,the,O
300,game,O
300,room,O
300,is,O
300,perfect,O
300,for,O
300,lounging,O
300,.,O
301,The,O
301,computer,B-FUR
301,sleek,B-FUR
301,Black,I-FUR
301,linen,I-FUR
301,Floor,I-FUR
301,lamp,I-FUR
301,in,O
301,the,O
301,office,O
301,is,O
301,very,O
301,comfortable,O
301,.,O
302,The,O
302,Floor,B-FUR
302,lamp,I-FUR
302,next,O
302,to,O
302,the,O
302,bed,B-FUR
302,is,O
302,where,O
302,I,O
302,keep,O
302,my,O
302,alarm,O
302,clock,O
302,.,O
303,The,O
303,Floor,B-FUR
303,lamp,I-FUR
303,in,O
303,the,O
303,bedroom,O
303,is,O
303,where,O
303,I,O
303,keep,O
303,my,O
303,clothes,O
303,.,O
304,Can,O
304,you,O
304,help,O
304,me,O
304,find,O
304,a,O
304,Floor,B-FUR
304,lamp,I-FUR
304,with,O
304,a,O
304,mirror,B-FUR
304,and,O
304,matching,O
304,stool,O
304,for,O
304,my,O
304,daughter's,O
304,room,O
304,?,O
305,I,O
305,need,O
305,a,O
305,linen,B-FUR
305,Floor,I-FUR
305,lamp,I-FUR
305,with,O
305,a,O
305,removable,O
305,tray,B-FUR
305,for,O
305,serving,O
305,snacks,O
305,and,O
305,drinks,O
305,.,O
306,The,O
306,leather,B-FUR
306,Azure,I-FUR
306,low,I-FUR
306,Floor,I-FUR
306,lamp,I-FUR
306,in,O
306,the,O
306,den,O
306,is,O
306,where,O
306,I,O
306,like,O
306,to,O
306,read,O
306,.,O
307,I,O
307,want,O
307,a,O
307,Floor,B-FUR
307,lamp,I-FUR
307,with,O
307,a,O
307,tufted,O
307,seat,B-FUR
307,and,O
307,backrest,O
307,for,O
307,my,O
307,vanity,O
307,.,O
308,The,O
308,Floor,B-FUR
308,lamp,I-FUR
308,in,O
308,the,O
308,den,O
308,is,O
308,where,O
308,I,O
308,do,O
308,my,O
308,writing,O
308,.,O
309,Can,O
309,you,O
309,recommend,O
309,a,O
309,Floor,B-FUR
309,lamp,I-FUR
309,that,O
309,will,O
309,fit,O
309,in,O
309,my,O
309,narrow,O
309,hallway,O
309,and,O
309,has,O
309,drawers,O
309,for,O
309,storage,O
309,?,O
310,Give,O
310,me,O
310,a,O
310,Floor,B-FUR
310,lamp,I-FUR
310,with,O
310,a,O
310,built-in,O
310,fireplace,O
310,to,O
310,create,O
310,a,O
310,cozy,O
310,ambiance,O
310,in,O
310,my,O
310,living,O
310,room,O
310,.,O
311,The,O
311,Floor,B-FUR
311,lamp,I-FUR
311,in,O
311,the,O
311,kitchen,O
311,is,O
311,where,O
311,we,O
311,feed,O
311,our,O
311,baby,O
311,.,O
312,The,O
312,square,B-FUR
312,Cyan,I-FUR
312,marble,I-FUR
312,Floor,I-FUR
312,lamp,I-FUR
312,in,O
312,the,O
312,den,O
312,is,O
312,where,O
312,I,O
312,like,O
312,to,O
312,read,O
312,.,O
313,The,O
313,computer,B-FUR
313,metal,B-FUR
313,Cyan,I-FUR
313,sleek,I-FUR
313,Floor,I-FUR
313,lamp,I-FUR
313,in,O
313,the,O
313,office,O
313,is,O
313,very,O
313,comfortable,O
313,.,O
314,Can,O
314,you,O
314,help,O
314,me,O
314,find,O
314,a,O
314,linen,B-FUR
314,Floor,I-FUR
314,lamp,I-FUR
314,with,O
314,a,O
314,unique,O
314,shape,O
314,and,O
314,interesting,O
314,texture,O
314,for,O
314,my,O
314,eclectic,O
314,decor,O
314,?,O
315,The,O
315,round,B-FUR
315,Lime,I-FUR
315,metal,I-FUR
315,Floor,I-FUR
315,lamp,I-FUR
315,added,O
315,a,O
315,touch,O
315,of,O
315,whimsy,O
315,to,O
315,the,O
315,office,O
315,.,O
316,The,O
316,Floor,B-FUR
316,lamp,I-FUR
316,in,O
316,the,O
316,guest,O
316,room,O
316,converts,O
316,into,O
316,a,O
316,bed,B-FUR
316,.,O
317,The,O
317,Green,B-FUR
317,wooden,I-FUR
317,square,I-FUR
317,Floor,I-FUR
317,lamp,I-FUR
317,next,O
317,to,O
317,the,O
317,bed,B-FUR
317,is,O
317,where,O
317,I,O
317,keep,O
317,my,O
317,alarm,O
317,clock,O
317,.,O
318,The,O
318,round,B-FUR
318,Magenta,I-FUR
318,metal,I-FUR
318,Floor,I-FUR
318,lamp,I-FUR
318,at,O
318,the,O
318,kitchen,O
318,counter,O
318,are,O
318,where,O
318,we,O
318,sit,O
318,for,O
318,breakfast,O
318,.,O
319,The,O
319,wicker,B-FUR
319,Wheat,I-FUR
319,small,I-FUR
319,Floor,I-FUR
319,lamp,I-FUR
319,at,O
319,the,O
319,kitchen,O
319,counter,O
319,are,O
319,where,O
319,we,O
319,sit,O
319,for,O
319,breakfast,O
319,.,O
320,The,O
320,glass,B-FUR
320,Maroon,I-FUR
320,wide,I-FUR
320,Floor,I-FUR
320,lamp,I-FUR
320,in,O
320,the,O
320,bedroom,O
320,is,O
320,where,O
320,I,O
320,keep,O
320,my,O
320,clothes,O
320,.,O
321,The,O
321,Floor,B-FUR
321,lamp,I-FUR
321,in,O
321,the,O
321,living,O
321,room,O
321,doubles,O
321,as,O
321,a,O
321,storage,B-FUR
321,container.,I-FUR
322,The,O
322,White,B-FUR
322,Floor,I-FUR
322,lamp,I-FUR
322,brought,O
322,a,O
322,refreshing,O
322,pop,O
322,of,O
322,color,O
322,to,O
322,the,O
322,neutral,O
322,living,O
322,room,O
322,.,O
323,I'm,O
323,in,O
323,the,O
323,market,O
323,for,O
323,a,O
323,Floor,B-FUR
323,lamp,I-FUR
323,with,O
323,a,O
323,plush,O
323,recliner,B-FUR
323,and,O
323,cup,O
323,holders,O
323,.,O
324,The,O
324,Floor,B-FUR
324,lamp,I-FUR
324,in,O
324,the,O
324,living,O
324,room,O
324,is,O
324,my,O
324,favorite,O
324,place,O
324,to,O
324,relax,O
324,.,O
325,The,O
325,rolling,O
325,office,O
325,Floor,B-FUR
325,lamp,I-FUR
325,is,O
325,where,O
325,I,O
325,sit,O
325,for,O
325,long,O
325,hours,O
325,at,O
325,work,O
325,.,O
326,Give,O
326,me,O
326,a,O
326,rocking,O
326,Plum,B-FUR
326,triangle,I-FUR
326,Floor,I-FUR
326,lamp,I-FUR
326,for,O
326,the,O
326,porch,O
326,so,O
326,I,O
326,can,O
326,relax,O
326,and,O
326,enjoy,O
326,the,O
326,view,O
326,.,O
327,I,O
327,need,O
327,a,O
327,Orange,B-FUR
327,hexagonal,I-FUR
327,Floor,I-FUR
327,lamp,I-FUR
327,with,O
327,lots,O
327,of,O
327,drawers,O
327,and,O
327,shelves,B-FUR
327,to,O
327,organize,O
327,my,O
327,work,O
327,supplies,O
327,.,O
328,The,O
328,computer,B-FUR
328,Floor,B-FUR
328,lamp,I-FUR
328,in,O
328,the,O
328,office,O
328,is,O
328,very,O
328,comfortable,O
328,.,O
329,The,O
329,White,B-FUR
329,Floor,I-FUR
329,lamp,I-FUR
329,was,O
329,a,O
329,classic,O
329,and,O
329,timeless,O
329,piece,O
329,in,O
329,the,O
329,den,O
329,.,O
330,I,O
330,want,O
330,a,O
330,Brown,B-FUR
330,Carpet,I-FUR
330,with,O
330,a,O
330,geometric,O
330,pattern,O
330,and,O
330,bright,O
330,colors,O
330,to,O
330,add,O
330,some,O
330,flair,O
330,to,O
330,my,O
330,decor,O
330,.,O
331,Can,O
331,you,O
331,recommend,O
331,a,O
331,small,B-FUR
331,Carpet,I-FUR
331,with,O
331,a,O
331,hydraulic,O
331,lift,O
331,that,O
331,can,O
331,be,O
331,adjusted,O
331,to,O
331,different,O
331,heights,O
331,?,O
332,Can,O
332,you,O
332,help,O
332,me,O
332,find,O
332,a,O
332,Carpet,B-FUR
332,with,O
332,a,O
332,reversible,O
332,chaise,B-FUR
332,that,O
332,can,O
332,be,O
332,configured,O
332,on,O
332,either,O
332,side,O
332,?,O
333,I'm,O
333,looking,O
333,for,O
333,a,O
333,floor,O
333,Carpet,B-FUR
333,with,O
333,an,O
333,adjustable,O
333,arm,O
333,and,O
333,a,O
333,dimmer,O
333,switch,O
333,.,O
334,The,O
334,chubby,B-FUR
334,Brown,I-FUR
334,Carpet,I-FUR
334,was,O
334,an,O
334,eye-catching,O
334,addition,O
334,to,O
334,the,O
334,"chic,",O
334,modern,O
334,foyer,O
334,.,O
335,I,O
335,bought,O
335,a,O
335,new,O
335,Magenta,B-FUR
335,leather,I-FUR
335,wide,I-FUR
335,Carpet,I-FUR
335,for,O
335,my,O
335,bedroom,O
335,.,O
336,Give,O
336,me,O
336,a,O
336,rocking,O
336,Carpet,B-FUR
336,for,O
336,the,O
336,porch,O
336,so,O
336,I,O
336,can,O
336,relax,O
336,and,O
336,enjoy,O
336,the,O
336,view,O
336,.,O
337,I'm,O
337,looking,O
337,for,O
337,a,O
337,Carpet,B-FUR
337,with,O
337,a,O
337,lift-top,O
337,to,O
337,use,O
337,as,O
337,a,O
337,makeshift,O
337,desk,B-FUR
337,while,O
337,watching,O
337,TV,B-FUR
337,.,O
338,Can,O
338,you,O
338,find,O
338,me,O
338,a,O
338,high-top,O
338,Purple,B-FUR
338,chubby,I-FUR
338,Carpet,I-FUR
338,and,O
338,chairs,B-FUR
338,for,O
338,my,O
338,kitchen,O
338,that,O
338,won't,O
338,take,O
338,up,O
338,too,O
338,much,O
338,space,O
338,?,O
339,I,O
339,want,O
339,a,O
339,Carpet,B-FUR
339,with,O
339,a,O
339,trundle,O
339,underneath,O
339,for,O
339,when,O
339,guests,O
339,stay,O
339,over,O
339,.,O
340,Can,O
340,you,O
340,recommend,O
340,a,O
340,sturdy,O
340,dining,O
340,Carpet,B-FUR
340,with,O
340,matching,O
340,chairs,B-FUR
340,for,O
340,my,O
340,large,O
340,family,O
340,?,O
341,The,O
341,square,B-FUR
341,Gray,I-FUR
341,Carpet,I-FUR
341,in,O
341,neutral,O
341,beige,O
341,was,O
341,a,O
341,versatile,O
341,and,O
341,cozy,O
341,seating,O
341,option,O
341,in,O
341,the,O
341,den,O
341,.,O
342,I'm,O
342,looking,O
342,for,O
342,a,O
342,Orange,B-FUR
342,low,I-FUR
342,Carpet,I-FUR
342,with,O
342,a,O
342,lift-top,O
342,to,O
342,use,O
342,as,O
342,a,O
342,makeshift,O
342,desk,B-FUR
342,while,O
342,watching,O
342,TV,B-FUR
342,.,O
343,The,O
343,TV,B-FUR
343,wide,B-FUR
343,Teal,I-FUR
343,marble,I-FUR
343,Carpet,I-FUR
343,in,O
343,the,O
343,living,O
343,room,O
343,holds,O
343,our,O
343,television,B-FUR
343,and,O
343,sound,B-FUR
343,system.,I-FUR
344,The,O
344,marble,B-FUR
344,Carpet,I-FUR
344,provided,O
344,a,O
344,warm,O
344,and,O
344,natural,O
344,feel,O
344,to,O
344,the,O
344,kitchen,O
344,.,O
345,The,O
345,chubby,B-FUR
345,Teal,I-FUR
345,metal,I-FUR
345,Carpet,I-FUR
345,was,O
345,a,O
345,vibrant,O
345,accent,O
345,piece,O
345,in,O
345,the,O
345,otherwise,O
345,neutral,O
345,living,O
345,room,O
345,.,O
346,The,O
346,marble,B-FUR
346,White,I-FUR
346,wide,I-FUR
346,Carpet,I-FUR
346,next,O
346,to,O
346,the,O
346,bed,B-FUR
346,is,O
346,where,O
346,I,O
346,keep,O
346,my,O
346,alarm,O
346,clock,O
346,.,O
347,The,O
347,rocking,O
347,Plum,B-FUR
347,marble,I-FUR
347,square,I-FUR
347,Carpet,I-FUR
347,on,O
347,the,O
347,front,O
347,porch,O
347,is,O
347,a,O
347,great,O
347,place,O
347,to,O
347,watch,O
347,the,O
347,sunset,O
347,.,O
348,The,O
348,small,B-FUR
348,linen,I-FUR
348,Carpet,I-FUR
348,added,O
348,an,O
348,artistic,O
348,and,O
348,unconventional,O
348,touch,O
348,to,O
348,the,O
348,bedroom,O
348,.,O
349,Can,O
349,you,O
349,please,O
349,give,O
349,me,O
349,a,O
349,Carpet,B-FUR
349,that,O
349,can,O
349,fit,O
349,six,O
349,people,O
349,for,O
349,my,O
349,dinner,O
349,party,O
349,?,O
350,Can,O
350,you,O
350,help,O
350,me,O
350,find,O
350,a,O
350,Black,B-FUR
350,Carpet,I-FUR
350,with,O
350,a,O
350,drawer,O
350,that,O
350,can,O
350,fit,O
350,under,O
350,my,O
350,bed,B-FUR
350,for,O
350,extra,O
350,storage,O
350,?,O
351,I,O
351,need,O
351,a,O
351,storage,O
351,Carpet,B-FUR
351,with,O
351,a,O
351,hidden,O
351,compartment,O
351,to,O
351,keep,O
351,my,O
351,living,O
351,room,O
351,clutter-free,O
351,.,O
352,The,O
352,glass,B-FUR
352,Olden,I-FUR
352,low,I-FUR
352,Carpet,I-FUR
352,in,O
352,the,O
352,den,O
352,is,O
352,where,O
352,I,O
352,like,O
352,to,O
352,watch,O
352,movies,O
352,.,O
353,I'm,O
353,in,O
353,the,O
353,market,O
353,for,O
353,a,O
353,Carpet,B-FUR
353,with,O
353,a,O
353,built-in,O
353,bookcase,O
353,on,O
353,the,O
353,side,O
353,.,O
354,The,O
354,storage,O
354,Carpet,B-FUR
354,in,O
354,the,O
354,bedroom,O
354,holds,O
354,extra,O
354,blankets,B-FUR
354,.,O
355,I,O
355,bought,O
355,a,O
355,new,O
355,metal,B-FUR
355,Blue,I-FUR
355,square,I-FUR
355,Carpet,I-FUR
355,for,O
355,my,O
355,home,O
355,office,O
355,.,O
356,The,O
356,crooked,B-FUR
356,Carpet,I-FUR
356,provided,O
356,a,O
356,sleek,O
356,and,O
356,streamlined,O
356,seating,O
356,option,O
356,in,O
356,the,O
356,entryway,O
