sentence_id,word,label
640,bright,O
640,colors,O
640,to,O
640,add,O
640,some,O
640,flair,O
640,to,O
640,my,O
640,decor,O
640,.,O
641,Give,O
641,me,O
641,a,O
641,leather,B-FUR
641,Sofa,I-FUR
641,with,O
641,a,O
641,built-in,O
641,fireplace,O
641,to,O
641,create,O
641,a,O
641,cozy,O
641,ambiance,O
641,in,O
641,my,O
641,living,O
641,room,O
641,.,O
642,The,O
642,Coral,B-FUR
642,linen,I-FUR
642,triangle,I-FUR
642,Sofa,I-FUR
642,in,O
642,the,O
642,bathroom,O
642,is,O
642,where,O
642,I,O
642,apply,O
642,my,O
642,makeup,O
642,.,O
643,The,O
643,linen,B-FUR
643,Brown,I-FUR
643,wide,I-FUR
643,Sofa,I-FUR
643,in,O
643,the,O
643,den,O
643,is,O
643,where,O
643,I,O
643,like,O
643,to,O
643,watch,O
643,movies,O
643,.,O
644,The,O
644,Sofa,B-FUR
644,in,O
644,the,O
644,foyer,O
644,is,O
644,where,O
644,we,O
644,put,O
644,on,O
644,our,O
644,shoes,O
644,.,O
645,The,O
645,broad,B-FUR
645,Crimson,I-FUR
645,wicker,I-FUR
645,Sofa,I-FUR
645,added,O
645,a,O
645,touch,O
645,of,O
645,whimsy,O
645,to,O
645,the,O
645,office,O
645,.,O
646,I'm,O
646,looking,O
646,for,O
646,a,O
646,small,B-FUR
646,Sofa,I-FUR
646,with,O
646,a,O
646,narrow,O
646,profile,O
646,that,O
646,can,O
646,fit,O
646,in,O
646,my,O
646,small,O
646,entryway,O
646,.,O
647,Give,O
647,me,O
647,a,O
647,Sofa,B-FUR
647,with,O
647,a,O
647,fabric,O
647,seat,I-FUR
647,and,O
647,backrest,O
647,for,O
647,extra,O
647,comfort,O
647,while,O
647,working,O
647,.,O
648,The,O
648,filing,O
648,Purple,B-FUR
648,metal,I-FUR
648,low,I-FUR
648,Sofa,I-FUR
648,in,O
648,the,O
648,study,O
648,is,O
648,where,O
648,I,O
648,keep,O
648,important,O
648,documents,O
648,.,O
649,The,O
649,filing,O
649,leather,B-FUR
649,Maroon,I-FUR
649,square,I-FUR
649,Sofa,I-FUR
649,in,O
649,the,O
649,study,O
649,is,O
649,where,O
649,I,O
649,keep,O
649,important,O
649,documents,O
649,.,O
650,The,O
650,chubby,B-FUR
650,[SHAPE],O
650,Sofa,I-FUR
650,added,O
650,a,O
650,unique,O
650,and,O
650,modern,O
650,seating,O
650,option,O
650,to,O
650,the,O
650,home,O
650,office,O
650,.,O
651,I'm,O
651,looking,O
651,for,O
651,a,O
651,Sofa,B-FUR
651,with,O
651,a,O
651,lift-top,O
651,to,O
651,use,O
651,as,O
651,a,O
651,makeshift,O
651,desk,I-FUR
651,while,O
651,watching,O
651,TV,O
651,.,O
652,The,O
652,glass,B-FUR
652,Sofa,I-FUR
652,in,O
652,the,O
652,nursery,O
652,is,O
652,where,O
652,I,O
652,rock,O
652,my,O
652,baby,O
652,to,O
652,sleep,O
652,.,O
653,Give,O
653,me,O
653,a,O
653,Sofa,B-FUR
653,with,O
653,a,O
653,rustic,O
653,finish,O
653,and,O
653,metal,O
653,accents,O
653,for,O
653,my,O
653,cabin,I-FUR
653,.,O
654,I,O
654,need,O
654,to,O
654,replace,O
654,the,O
654,broken,O
654,pink,B-FUR
654,leather,I-FUR
654,wide,I-FUR
654,Sofa,I-FUR
654,in,O
654,my,O
654,office,O
654,.,O
655,The,O
655,low,B-FUR
655,leather,I-FUR
655,Sofa,I-FUR
655,was,O
655,a,O
655,stylish,O
655,and,O
655,functional,O
655,addition,O
655,to,O
655,the,O
655,bathroom,O
655,.,O
656,The,O
656,crooked,B-FUR
656,[SHAPE],O
656,Sofa,I-FUR
656,provided,O
656,a,O
656,sleek,O
656,and,O
656,streamlined,O
656,seating,O
656,option,O
656,in,O
656,the,O
656,entryway,O
656,.,O
657,I,O
657,bought,O
657,a,O
657,new,O
657,small,B-FUR
657,pink,I-FUR
657,wooden,I-FUR
657,Sofa,I-FUR
657,for,O
657,my,O
657,home,O
657,office,O
657,.,O
658,The,O
658,grandfather,O
658,round,B-FUR
658,White,I-FUR
658,linen,I-FUR
658,Sofa,I-FUR
658,in,O
658,the,O
658,hallway,O
658,chimes,O
658,every,O
658,hour,O
658,.,O
659,I,O
659,want,O
659,a,O
659,Olive,B-FUR
659,wide,I-FUR
659,Sofa,I-FUR
659,for,O
659,my,O
659,kids',O
659,"room,",O
659,with,O
659,a,O
659,ladder,O
659,and,O
659,built-in,O
659,storage,O
659,.,O
660,The,O
660,Lime,B-FUR
660,metal,I-FUR
660,Park,I-FUR
660,bench,I-FUR
660,provided,O
660,a,O
660,playful,O
660,and,O
660,fun,O
660,addition,O
660,to,O
660,the,O
660,children's,O
660,playroom,O
660,.,O
661,The,O
661,wide,B-FUR
661,Lime,I-FUR
661,marble,I-FUR
661,Park,I-FUR
661,bench,I-FUR
661,in,O
661,the,O
661,den,O
661,is,O
661,where,O
661,I,O
661,like,O
661,to,O
661,read,O
661,.,O
662,The,O
662,Plum,B-FUR
662,metal,I-FUR
662,crooked,I-FUR
662,Park,I-FUR
662,bench,I-FUR
662,in,O
662,the,O
662,den,O
662,is,O
662,where,O
662,I,O
662,like,O
662,to,O
662,read,O
662,.,O
663,I,O
663,need,O
663,a,O
663,Park,B-FUR
663,bench,I-FUR
663,with,O
663,lots,O
663,of,O
663,drawers,O
663,and,O
663,shelves,I-FUR
663,to,O
663,organize,O
663,my,O
663,work,O
663,supplies,O
663,.,O
664,Can,O
664,you,O
664,find,O
664,me,O
664,a,O
664,high-top,O
664,Park,B-FUR
664,bench,I-FUR
664,and,O
664,chairs,I-FUR
664,for,O
664,my,O
664,kitchen,O
664,that,O
664,won't,O
664,take,O
664,up,O
664,too,O
664,much,O
664,space,O
664,?,O
665,The,O
665,pink,B-FUR
665,[COLOR],O
665,leather,I-FUR
665,[MATERIAL],O
665,low,I-FUR
665,[SHAPE],O
665,Park,I-FUR
665,bench,I-FUR
665,in,O
665,the,O
665,bedroom,O
665,is,O
665,where,O
665,I,O
665,keep,O
665,my,O
665,clothes,O
665,.,O
666,Give,O
666,me,O
666,a,O
666,rocking,O
666,Coral,B-FUR
666,sleek,I-FUR
666,Park,I-FUR
666,bench,I-FUR
666,for,O
666,the,O
666,porch,O
666,so,O
666,I,O
666,can,O
666,relax,O
666,and,O
666,enjoy,O
666,the,O
666,view,O
666,.,O
667,The,O
667,Park,B-FUR
667,bench,I-FUR
667,in,O
667,the,O
667,kitchen,O
667,is,O
667,where,O
667,we,O
667,feed,O
667,our,O
667,baby,O
667,.,O
668,The,O
668,triangle,B-FUR
668,[SHAPE],O
668,Olden,I-FUR
668,[COLOR],O
668,Park,I-FUR
668,bench,I-FUR
668,provided,O
668,a,O
668,pop,O
668,of,O
668,color,O
668,in,O
668,the,O
668,corner,O
668,of,O
668,the,O
668,bedroom,O
668,.,O
669,I'm,O
669,looking,O
669,for,O
669,a,O
669,metal,B-FUR
669,Park,I-FUR
669,bench,I-FUR
669,with,O
669,a,O
669,narrow,O
669,profile,O
669,that,O
669,can,O
669,fit,O
669,in,O
669,my,O
669,small,O
669,entryway,O
669,.,O
670,The,O
670,Brown,B-FUR
670,Park,I-FUR
670,bench,I-FUR
670,brought,O
670,a,O
670,refreshing,O
670,pop,O
670,of,O
670,color,O
670,to,O
670,the,O
670,neutral,O
670,living,O
670,room,O
670,.,O
671,The,O
671,Park,B-FUR
671,bench,I-FUR
671,in,O
671,the,O
671,den,O
671,is,O
671,where,O
671,I,O
671,like,O
671,to,O
671,watch,O
671,movies,O
671,.,O
672,The,O
672,wicker,B-FUR
672,Park,I-FUR
672,bench,I-FUR
672,added,O
672,a,O
672,sleek,O
672,and,O
672,modern,O
672,touch,O
672,to,O
672,the,O
672,living,O
672,room,O
672,decor,O
672,.,O
673,The,O
673,Park,B-FUR
673,bench,I-FUR
673,in,O
673,the,O
673,guest,O
673,room,O
673,converts,O
673,into,O
673,a,O
673,bed,I-FUR
673,.,O
674,Give,O
674,me,O
674,a,O
674,Black,B-FUR
674,[COLOR],O
674,Park,I-FUR
674,bench,I-FUR
674,with,O
674,a,O
674,fabric,O
674,seat,I-FUR
674,and,O
674,backrest,O
674,for,O
674,extra,O
674,comfort,O
674,while,O
674,working,O
674,.,O
675,Can,O
675,you,O
675,please,O
675,give,O
675,me,O
675,a,O
675,Park,B-FUR
675,bench,I-FUR
675,that,O
675,can,O
675,fit,O
675,six,O
675,people,O
675,for,O
675,my,O
675,dinner,O
675,party,O
675,?,O
676,Can,O
676,you,O
676,recommend,O
676,a,O
676,sturdy,O
676,dining,O
676,White,B-FUR
676,[COLOR],O
676,round,I-FUR
676,[SHAPE],O
676,Park,I-FUR
676,bench,I-FUR
676,with,O
676,matching,O
676,chairs,I-FUR
676,for,O
676,my,O
676,large,O
676,family,O
676,?,O
677,I,O
677,want,O
677,a,O
677,Park,B-FUR
677,bench,I-FUR
677,with,O
677,a,O
677,geometric,O
677,pattern,O
677,and,O
677,bright,O
677,colors,O
677,to,O
677,add,O
677,some,O
677,flair,O
677,to,O
677,my,O
677,decor,O
677,.,O
678,I'm,O
678,searching,O
678,for,O
678,a,O
678,Park,B-FUR
678,bench,I-FUR
678,with,O
678,a,O
678,glass,I-FUR
678,top,O
678,and,O
678,metal,O
678,frame,O
678,to,O
678,match,O
678,my,O
678,modern,O
678,decor,O
678,.,O
679,The,O
679,computer,B-FUR
679,Park,I-FUR
679,bench,I-FUR
679,in,O
679,the,O
679,office,O
679,is,O
679,very,O
679,comfortable,O
679,.,O
680,I'm,O
680,in,O
680,the,O
680,market,O
680,for,O
680,a,O
680,Maroon,B-FUR
680,[COLOR],O
680,Park,I-FUR
680,bench,I-FUR
680,with,O
680,a,O
680,built-in,O
680,charging,O
680,station,O
680,for,O
680,my,O
680,smartphone,O
680,and,O
680,tablet,I-FUR
680,.,O
681,I'm,O
681,looking,O
681,for,O
681,a,O
681,comfortable,O
681,Coral,B-FUR
681,broad,I-FUR
681,Park,I-FUR
681,bench,I-FUR
681,to,O
681,read,O
681,"in,",O
681,preferably,O
681,in,O
681,a,O
681,light,O
681,color,O
681,.,O
682,I,O
682,bought,O
682,a,O
682,new,O
682,Park,B-FUR
682,bench,I-FUR
682,for,O
682,my,O
682,home,O
682,office,O
682,.,O
683,The,O
683,filing,O
683,small,B-FUR
683,Gray,I-FUR
683,wicker,I-FUR
683,Park,I-FUR
683,bench,I-FUR
683,in,O
683,the,O
683,study,O
683,is,O
683,where,O
683,I,O
683,keep,O
683,important,O
683,documents,O
683,.,O
684,I,O
684,want,O
684,a,O
684,Brown,B-FUR
684,[COLOR],O
684,hexagonal,I-FUR
684,[SHAPE],O
684,Park,I-FUR
684,bench,I-FUR
684,with,O
684,wheels,O
684,and,O
684,multiple,O
684,shelves,I-FUR
684,to,O
684,serve,O
684,drinks,O
684,to,O
684,guests,O
684,.,O
685,The,O
685,metal,B-FUR
685,[MATERIAL],O
685,Park,I-FUR
685,bench,I-FUR
685,added,O
685,a,O
685,soft,O
685,and,O
685,cozy,O
685,feel,O
685,to,O
685,the,O
685,master,O
685,bedroom,O
685,.,O
686,The,O
686,rolling,O
686,office,O
686,Park,B-FUR
686,bench,I-FUR
686,is,O
686,where,O
686,I,O
686,sit,O
686,for,O
686,long,O
686,hours,O
686,at,O
686,work,O
686,.,O
687,The,O
687,hexagonal,B-FUR
687,Lime,I-FUR
687,glass,I-FUR
687,Park,I-FUR
687,bench,I-FUR
687,in,O
687,the,O
687,bathroom,O
687,is,O
687,where,O
687,I,O
687,apply,O
687,my,O
687,makeup,O
687,.,O
688,The,O
688,Park,B-FUR
688,bench,I-FUR
688,in,O
688,the,O
688,den,O
688,is,O
688,where,O
688,I,O
688,like,O
688,to,O
688,read,O
688,.,O
689,The,O
689,glass,B-FUR
689,[MATERIAL],O
689,Park,I-FUR
689,bench,I-FUR
689,provided,O
689,a,O
689,plush,O
689,and,O
689,comfortable,O
689,seating,O
689,option,O
689,in,O
689,the,O
689,den,O
689,.,O
690,The,O
690,TV,O
690,Upholstered,B-FUR
690,bench,I-FUR
690,in,O
690,the,O
690,living,O
690,room,O
690,holds,O
690,our,O
690,television,O
690,and,O
690,sound,I-FUR
690,system.,I-FUR
691,I,O
691,need,O
691,to,O
691,buy,O
691,a,O
691,new,O
691,Lime,B-FUR
691,[COLOR],O
691,round,I-FUR
691,[SHAPE],O
691,Upholstered,I-FUR
691,bench,I-FUR
691,for,O
691,my,O
691,growing,O
691,collection,O
691,of,O
691,novels,I-FUR
691,.,O
692,Give,O
692,me,O
692,a,O
692,TV,O
692,Green,B-FUR
692,wide,I-FUR
692,Upholstered,I-FUR
692,bench,I-FUR
692,with,O
692,plenty,O
692,of,O
692,storage,O
692,space,O
692,for,O
692,all,O
692,my,O
692,DVDs,O
692,and,O
692,gaming,O
692,consoles,O
692,.,O
693,Can,O
693,you,O
693,help,O
693,me,O
693,find,O
693,a,O
693,small,B-FUR
693,Upholstered,I-FUR
693,bench,I-FUR
693,with,O
693,a,O
693,unique,O
693,shape,O
693,and,O
693,interesting,O
693,texture,O
693,for,O
693,my,O
693,eclectic,O
693,decor,O
693,?,O
694,The,O
694,coffee,O
694,broad,B-FUR
694,Crimson,I-FUR
694,glass,I-FUR
694,Upholstered,I-FUR
694,bench,I-FUR
694,in,O
694,the,O
694,center,O
694,of,O
694,the,O
694,room,O
694,is,O
694,perfect,O
694,for,O
694,playing,O
694,games,O
694,.,O
695,I,O
695,need,O
695,to,O
695,replace,O
695,the,O
695,broken,O
695,hexagonal,B-FUR
695,Fuchsia,I-FUR
695,wicker,I-FUR
695,Upholstered,I-FUR
695,bench,I-FUR
695,in,O
695,my,O
695,office,O
695,.,O
696,I,O
696,need,O
696,a,O
696,filing,O
696,pink,B-FUR
696,tall,I-FUR
696,Upholstered,I-FUR
696,bench,I-FUR
696,for,O
696,my,O
696,home,O
696,office,O
696,to,O
696,store,O
696,all,O
696,my,O
696,important,O
696,documents,O
696,.,O
697,The,O
697,leather,B-FUR
697,Orange,I-FUR
697,triangle,I-FUR
697,Upholstered,I-FUR
697,bench,I-FUR
697,in,O
697,the,O
697,bathroom,O
697,is,O
697,where,O
697,I,O
697,apply,O
697,my,O
697,makeup,O
697,.,O
698,I,O
698,want,O
698,a,O
698,Upholstered,B-FUR
698,bench,I-FUR
698,with,O
698,wheels,O
698,and,O
698,multiple,O
698,shelves,I-FUR
698,to,O
698,serve,O
698,drinks,O
698,to,O
698,guests,O
698,.,O
699,I'm,O
699,looking,O
699,for,O
699,a,O
699,Olive,B-FUR
699,Upholstered,I-FUR
699,bench,I-FUR
699,with,O
699,a,O
699,narrow,O
699,profile,O
699,that,O
699,can,O
699,fit,O
699,in,O
699,my,O
699,small,O
699,entryway,O
699,.,O
700,I,O
700,need,O
700,to,O
700,buy,O
700,a,O
700,new,O
700,Upholstered,B-FUR
700,bench,I-FUR
700,for,O
700,my,O
700,growing,O
700,collection,O
700,of,O
700,novels,I-FUR
700,.,O
701,The,O
701,Upholstered,B-FUR
701,bench,I-FUR
701,in,O
701,the,O
701,guest,O
701,room,O
701,is,O
701,where,O
701,guests,O
701,can,O
701,hang,O
701,their,O
701,clothes,O
701,.,O
702,The,O
702,Khaki,B-FUR
702,leather,I-FUR
702,chubby,I-FUR
702,Upholstered,I-FUR
702,bench,I-FUR
702,in,O
702,the,O
702,guest,O
702,room,O
702,is,O
702,where,O
702,guests,O
702,can,O
702,hang,O
702,their,O
702,clothes,O
702,.,O
703,Can,O
703,you,O
703,recommend,O
703,a,O
703,wooden,B-FUR
703,Upholstered,I-FUR
703,bench,I-FUR
703,with,O
703,a,O
703,hydraulic,O
703,lift,O
703,that,O
703,can,O
703,be,O
703,adjusted,O
703,to,O
703,different,O
703,heights,O
703,?,O
704,The,O
704,hexagonal,B-FUR
704,Orange,I-FUR
704,linen,I-FUR
704,Upholstered,I-FUR
704,bench,I-FUR
704,in,O
704,the,O
704,foyer,O
704,is,O
704,where,O
704,we,O
704,put,O
704,on,O
704,our,O
704,shoes,O
704,.,O
705,I,O
705,want,O
705,a,O
705,Upholstered,B-FUR
705,bench,I-FUR
705,with,O
705,a,O
705,tufted,O
705,seat,I-FUR
705,and,O
705,backrest,O
705,for,O
705,my,O
705,vanity,O
705,.,O
706,The,O
706,Wheat,B-FUR
706,[COLOR],O
706,Upholstered,I-FUR
706,bench,I-FUR
706,brightened,O
706,up,O
706,the,O
706,corner,O
706,of,O
706,the,O
706,bedroom,O
706,.,O
707,Can,O
707,you,O
707,please,O
707,give,O
707,me,O
707,a,O
707,Orange,B-FUR
707,broad,I-FUR
707,Upholstered,I-FUR
707,bench,I-FUR
707,that,O
707,can,O
707,fit,O
707,six,O
707,people,O
707,for,O
707,my,O
707,dinner,O
707,party,O
707,?,O
708,I,O
708,want,O
708,a,O
708,queen-sized,O
708,Crimson,B-FUR
708,low,I-FUR
708,Upholstered,I-FUR
708,bench,I-FUR
708,with,O
708,a,O
708,tufted,O
708,headboard,O
708,and,O
708,a,O
708,matching,O
708,nightstand,O
708,.,O
709,The,O
709,coffee,O
709,marble,B-FUR
709,Khaki,I-FUR
709,tall,I-FUR
709,Upholstered,I-FUR
709,bench,I-FUR
709,in,O
709,the,O
709,center,O
709,of,O
709,the,O
709,room,O
709,is,O
709,perfect,O
709,for,O
709,playing,O
709,games,O
709,.,O
710,Can,O
710,you,O
710,recommend,O
710,a,O
710,Brown,B-FUR
710,low,I-FUR
710,Upholstered,I-FUR
710,bench,I-FUR
710,that,O
710,will,O
710,fit,O
710,in,O
710,my,O
710,narrow,O
710,hallway,O
710,and,O
710,has,O
710,drawers,O
710,for,O
710,storage,O
710,?,O
711,Can,O
711,you,O
711,recommend,O
711,a,O
711,Upholstered,B-FUR
711,bench,I-FUR
711,that,O
711,will,O
711,fit,O
711,in,O
711,my,O
711,small,O
711,living,O
711,room,O
711,?,O
712,The,O
712,counter,O
712,Upholstered,B-FUR
712,bench,I-FUR
712,at,O
712,the,O
712,kitchen,O
712,island,O
712,is,O
712,where,O
712,I,O
712,eat,O
712,my,O
712,breakfast,O
712,.,O
713,The,O
713,Maroon,B-FUR
713,Upholstered,I-FUR
713,bench,I-FUR
713,was,O
713,a,O
713,classic,O
713,and,O
713,timeless,O
713,piece,O
713,in,O
713,the,O
713,den,O
713,.,O
714,The,O
714,coffee,O
714,Upholstered,B-FUR
714,bench,I-FUR
714,in,O
714,the,O
714,center,O
714,of,O
714,the,O
714,room,O
714,is,O
714,perfect,O
714,for,O
714,playing,O
714,games,O
714,.,O
715,The,O
715,Upholstered,B-FUR
715,bench,I-FUR
715,in,O
715,the,O
715,family,O
715,room,O
715,is,O
715,where,O
715,we,O
715,display,O
715,our,O
715,family,O
715,photos,O
715,.,O
716,The,O
716,Upholstered,B-FUR
716,bench,I-FUR
716,in,O
716,the,O
716,mudroom,O
716,is,O
716,where,O
716,we,O
716,hang,O
716,our,O
716,jackets,O
716,.,O
717,The,O
717,Upholstered,B-FUR
717,bench,I-FUR
717,next,O
717,to,O
717,the,O
717,bed,I-FUR
717,is,O
717,where,O
717,I,O
717,keep,O
717,my,O
717,alarm,O
717,clock,O
717,.,O
718,The,O
718,linen,B-FUR
718,[MATERIAL],O
718,Wheat,I-FUR
718,[COLOR],O
718,triangle,I-FUR
718,[SHAPE],O
718,Upholstered,I-FUR
718,bench,I-FUR
718,next,O
718,to,O
718,the,O
718,bed,I-FUR
718,is,O
718,where,O
718,I,O
718,keep,O
718,my,O
718,alarm,O
718,clock,O
718,.,O
719,I,O
719,need,O
719,a,O
719,Upholstered,B-FUR
719,bench,I-FUR
719,with,O
719,a,O
719,pull-out,O
719,bed,I-FUR
719,for,O
719,when,O
719,my,O
719,in-laws,O
719,come,O
719,to,O
719,visit,O
719,.,O
720,The,O
720,marble,B-FUR
720,Armchair,I-FUR
720,added,O
720,a,O
720,tropical,O
720,and,O
720,summery,O
720,vibe,O
720,to,O
720,the,O
720,patio,O
720,.,O
721,The,O
721,TV,O
721,Armchair,B-FUR
721,in,O
721,the,O
721,living,O
721,room,O
721,holds,O
721,our,O
721,television,O
721,and,O
721,sound,I-FUR
721,system.,I-FUR
722,I'm,O
722,looking,O
722,for,O
722,a,O
722,Blue,B-FUR
722,Armchair,I-FUR
722,with,O
722,a,O
722,narrow,O
722,profile,O
722,that,O
722,can,O
722,fit,O
722,in,O
722,my,O
722,small,O
722,entryway,O
722,.,O
723,The,O
723,Armchair,B-FUR
723,in,O
723,the,O
723,sunroom,O
723,is,O
723,where,O
723,I,O
723,like,O
723,to,O
723,read,O
723,on,O
723,sunny,O
723,afternoons,O
723,.,O
724,The,O
724,hexagonal,B-FUR
724,Fuchsia,I-FUR
724,Armchair,I-FUR
724,was,O
724,an,O
724,elegant,O
724,centerpiece,O
724,for,O
724,family,O
724,gatherings,O
724,.,O
725,I'm,O
725,in,O
725,the,O
725,market,O
725,for,O
725,a,O
725,Khaki,B-FUR
725,triangle,I-FUR
725,Armchair,I-FUR
725,with,O
725,a,O
725,built-in,O
725,massager,O
725,and,O
725,heating,O
725,function,O
725,.,O
726,The,O
726,Armchair,B-FUR
726,in,O
726,the,O
726,den,O
726,is,O
726,where,O
726,I,O
726,like,O
726,to,O
726,watch,O
726,movies,O
726,.,O
727,I,O
727,want,O
727,a,O
727,wooden,B-FUR
727,Armchair,I-FUR
727,with,O
727,a,O
727,drop-down,O
727,leaf,O
727,that,O
727,can,O
727,be,O
727,stored,O
727,away,O
727,when,O
727,not,O
727,in,O
727,use,O
727,.,O
728,Can,O
728,you,O
728,recommend,O
728,a,O
728,Gray,B-FUR
728,Armchair,I-FUR
728,with,O
728,a,O
728,hydraulic,O
728,lift,O
728,that,O
728,can,O
728,be,O
728,adjusted,O
728,to,O
728,different,O
728,heights,O
728,?,O
729,The,O
729,computer,B-FUR
729,Armchair,I-FUR
729,in,O
729,the,O
729,office,O
729,is,O
729,very,O
729,comfortable,O
729,.,O
730,Can,O
730,you,O
730,help,O
730,me,O
730,find,O
730,a,O
730,chubby,B-FUR
730,[SHAPE],O
730,Armchair,I-FUR
730,with,O
730,a,O
730,drawer,O
730,that,O
730,can,O
730,fit,O
730,under,O
730,my,O
730,bed,I-FUR
730,for,O
730,extra,O
730,storage,O
730,?,O
731,The,O
731,beanbag,O
731,Armchair,B-FUR
731,in,O
731,the,O
731,game,O
731,room,O
731,is,O
731,perfect,O
731,for,O
731,lounging,O
731,.,O
732,Give,O
732,me,O
732,a,O
732,TV,O
732,Khaki,B-FUR
732,wide,I-FUR
732,Armchair,I-FUR
732,with,O
732,plenty,O
732,of,O
732,storage,O
732,space,O
732,for,O
732,all,O
732,my,O
732,DVDs,O
732,and,O
732,gaming,O
732,consoles,O
732,.,O
733,I,O
733,want,O
733,a,O
733,Blue,B-FUR
733,Armchair,I-FUR
733,with,O
733,a,O
733,geometric,O
733,pattern,O
733,and,O
733,bright,O
733,colors,O
733,to,O
733,add,O
733,some,O
733,flair,O
733,to,O
733,my,O
733,decor,O
733,.,O
734,The,O
734,glass,B-FUR
734,Green,I-FUR
734,crooked,I-FUR
734,Armchair,I-FUR
734,in,O
734,the,O
734,guest,O
734,room,O
734,is,O
734,where,O
734,guests,O
734,can,O
734,hang,O
734,their,O
734,clothes,O
734,.,O
735,The,O
735,chubby,B-FUR
735,Brown,I-FUR
735,Armchair,I-FUR
735,with,O
735,a,O
735,distressed,O
735,white,O
735,frame,O
735,fit,O
735,perfectly,O
735,above,O
735,the,O
735,vintage,O
735,dresser,O
735,.,O
736,The,O
736,Armchair,B-FUR
736,in,O
736,the,O
736,living,O
736,room,O
736,is,O
736,where,O
736,I,O
736,put,O
736,my,O
736,feet,O
736,up,O
736,.,O
737,I'm,O
737,searching,O
737,for,O
737,a,O
737,Armchair,B-FUR
737,with,O
737,a,O
737,glass,I-FUR
737,top,O
737,and,O
737,metal,O
737,frame,O
737,to,O
737,match,O
737,my,O
737,modern,O
737,decor,O
737,.,O
738,Give,O
738,me,O
738,a,O
738,Armchair,B-FUR
738,with,O
738,a,O
738,distressed,O
738,finish,O
738,and,O
738,decorative,O
738,carvings,O
738,for,O
738,my,O
738,shabby,O
738,chic,O
738,decor,O
738,.,O
739,I,O
739,bought,O
739,a,O
739,new,O
739,Maroon,B-FUR
739,[COLOR],O
739,marble,I-FUR
739,[MATERIAL],O
739,small,I-FUR
739,[SHAPE],O
739,Armchair,I-FUR
739,for,O
739,my,O
739,bedroom,O
739,.,O
740,The,O
740,Magenta,B-FUR
740,[COLOR],O
740,leather,I-FUR
740,[MATERIAL],O
740,hexagonal,I-FUR
740,[SHAPE],O
740,Armchair,I-FUR
740,next,O
740,to,O
740,the,O
740,bed,I-FUR
740,is,O
740,where,O
740,I,O
740,keep,O
740,my,O
740,alarm,O
740,clock,O
740,.,O
741,The,O
741,TV,O
741,wooden,B-FUR
741,Olive,I-FUR
741,square,I-FUR
741,Armchair,I-FUR
741,in,O
741,the,O
741,living,O
741,room,O
741,holds,O
741,our,O
741,television,O
741,and,O
741,sound,I-FUR
741,system.,I-FUR
742,The,O
742,Armchair,B-FUR
742,in,O
742,the,O
742,study,O
742,is,O
742,overflowing,O
742,with,O
742,books,I-FUR
742,.,O
743,The,O
743,Armchair,B-FUR
743,in,O
743,the,O
743,basement,O
743,is,O
743,where,O
743,we,O
743,play,O
743,billiards,O
743,.,O
744,I'm,O
744,looking,O
744,for,O
744,a,O
744,Armchair,B-FUR
744,with,O
744,a,O
744,lift-top,O
744,to,O
744,use,O
744,as,O
744,a,O
744,makeshift,O
744,desk,I-FUR
744,while,O
744,watching,O
744,TV,O
744,.,O
745,I,O
745,want,O
745,a,O
745,Armchair,B-FUR
745,with,O
745,a,O
745,hidden,O
745,compartment,O
745,for,O
745,storing,O
745,my,O
745,board,O
745,games,O
745,and,O
745,puzzles,O
745,.,O
746,The,O
746,hexagonal,B-FUR
746,Coral,I-FUR
746,metal,I-FUR
746,Armchair,I-FUR
746,in,O
746,the,O
746,bathroom,O
746,is,O
746,where,O
746,I,O
746,apply,O
746,my,O
746,makeup,O
746,.,O
747,The,O
747,coffee,O
747,linen,B-FUR
747,Teal,I-FUR
747,wide,I-FUR
747,Armchair,I-FUR
747,in,O
747,the,O
747,center,O
747,of,O
747,the,O
747,room,O
747,is,O
747,perfect,O
747,for,O
747,playing,O
747,games,O
747,.,O
748,The,O
748,Armchair,B-FUR
748,at,O
748,the,O
748,kitchen,O
748,counter,O
748,are,O
748,where,O
748,we,O
748,sit,O
748,for,O
748,breakfast,O
748,.,O
749,The,O
749,crooked,B-FUR
749,Armchair,I-FUR
749,added,O
749,a,O
749,fun,O
749,and,O
749,playful,O
749,touch,O
749,to,O
749,the,O
749,living,O
749,room,O
749,decor,O
749,.,O
750,Give,O
750,me,O
750,a,O
750,Cantilever,B-FUR
750,chair,I-FUR
750,with,O
750,a,O
750,rustic,O
750,finish,O
750,and,O
750,metal,O
750,accents,O
750,for,O
750,my,O
750,cabin,I-FUR
750,.,O
751,Can,O
751,you,O
751,find,O
751,me,O
751,a,O
751,high-top,O
751,Teal,B-FUR
751,[COLOR],O
751,tall,I-FUR
751,[SHAPE],O
751,Cantilever,I-FUR
751,chair,I-FUR
751,and,O
751,chairs,I-FUR
751,for,O
751,my,O
751,kitchen,O
751,that,O
751,won't,O
751,take,O
751,up,O
751,too,O
751,much,O
751,space,O
751,?,O
752,Can,O
752,you,O
752,recommend,O
752,a,O
752,Charcoal,B-FUR
752,tall,I-FUR
752,Cantilever,I-FUR
752,chair,I-FUR
752,that,O
752,will,O
752,fit,O
752,in,O
752,my,O
752,small,O
752,living,O
752,room,O
752,?,O
753,I'm,O
753,in,O
753,the,O
753,market,O
753,for,O
753,a,O
753,Cantilever,B-FUR
753,chair,I-FUR
753,with,O
